,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2020-07-02 18:36:00,0.6926,28.04,1.2473,9145.0,343.0,2164.0,0.73745,62.98,3129.5,1.1258,125.734375,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22320.0,22365.0,10360.75,1433.4,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.78125,178.40625,29.1,492.0,25765.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.37,1788.2,2.746,1.2272,1.723,829.0,1.2457,18.28,350.1
2020-07-02 18:37:00,0.6926,28.04,1.2473,9145.0,343.0,2164.0,0.7374,62.98,3129.25,1.1258,125.7265625,135.9,49.05,0.009309,103.1,434.25,100.05,1806.2,1020.0,22320.0,22360.0,10360.0,1432.9,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25762.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.37,1788.1,2.746,1.2272,1.723,829.0,1.2457,18.28,350.1
2020-07-02 18:38:00,0.6926,28.04,1.2473,9145.0,343.0,2164.0,0.73735,62.98,3129.5,1.1258,125.7265625,135.9,49.05,0.0093095,103.1,434.25,100.05,1806.2,1020.0,22320.0,22360.0,10360.75,1433.1,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25766.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.37,1787.7,2.746,1.2272,1.723,829.0,1.2457,18.27,350.1
2020-07-02 18:39:00,0.6926,28.04,1.2473,9145.0,343.0,2164.0,0.73735,62.98,3130.75,1.12575,125.7265625,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22325.0,22370.0,10362.75,1434.1,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25778.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.37,1787.7,2.7465,1.2272,1.723,829.0,1.2457,18.27,350.1
2020-07-02 18:40:00,0.6926,28.04,1.2473,9145.0,343.0,2164.0,0.73735,62.98,3130.75,1.12575,125.7265625,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22325.0,22370.0,10362.5,1434.0,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25777.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.4,1787.3,2.7465,1.2272,1.723,828.7,1.2457,18.265,350.1
2020-07-02 18:41:00,0.6926,28.04,1.2475,9150.0,343.0,2164.0,0.73735,62.98,3130.75,1.12575,125.7265625,135.9,49.05,0.009309,103.1,434.25,100.05,1806.2,1020.0,22325.0,22370.0,10361.5,1434.3,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25777.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.39,1787.2,2.7465,1.2272,1.723,828.7,1.2457,18.26,350.1
2020-07-02 18:42:00,0.6926,28.04,1.2473,9145.0,343.0,2164.0,0.7374,62.98,3130.5,1.12585,125.7265625,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22320.0,22365.0,10361.5,1433.8,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25777.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.38,1787.0,2.7465,1.2272,1.723,828.2,1.2457,18.26,350.1
2020-07-02 18:43:00,0.6926,28.04,1.2474,9130.0,343.0,2164.0,0.7374,62.98,3131.25,1.12585,125.7265625,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22320.0,22365.0,10361.75,1434.2,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25783.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.38,1786.8,2.7465,1.2272,1.723,828.2,1.247,18.255,350.1
2020-07-02 18:44:00,0.6926,28.04,1.2474,9125.0,343.0,2164.0,0.73745,62.98,3131.0,1.12585,125.7265625,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22320.0,22365.0,10361.25,1434.2,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25780.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.39,1786.9,2.7465,1.2272,1.723,828.2,1.247,18.255,350.1
2020-07-02 18:45:00,0.6926,28.04,1.2474,9125.0,343.0,2164.0,0.73745,62.98,3131.0,1.12585,125.7265625,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22325.0,22365.0,10361.5,1433.9,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25778.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.4,1786.8,2.7465,1.2272,1.723,828.2,1.247,18.25,350.1
2020-07-02 18:46:00,0.6926,28.04,1.2474,9130.0,343.0,2164.0,0.7375,62.98,3130.5,1.12595,125.7265625,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22320.0,22360.0,10360.75,1433.9,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25774.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.4,1786.8,2.7465,1.2272,1.723,828.2,1.247,18.255,350.1
2020-07-02 18:47:00,0.6926,28.04,1.2474,9130.0,343.0,2164.0,0.7375,62.98,3130.5,1.12595,125.7265625,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22320.0,22360.0,10360.25,1434.0,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25775.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.4,1786.8,2.7465,1.2272,1.723,828.2,1.247,18.255,350.1
2020-07-02 18:48:00,0.6926,28.04,1.2474,9125.0,343.0,2164.0,0.7375,62.98,3130.25,1.1259,125.7265625,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22320.0,22360.0,10360.25,1433.8,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25773.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.39,1786.8,2.7465,1.2272,1.724,828.2,1.247,18.255,350.1
2020-07-02 18:49:00,0.6926,28.04,1.2475,9140.0,343.0,2164.0,0.7375,62.98,3130.5,1.12585,125.7265625,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22320.0,22360.0,10360.5,1433.8,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25772.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.36,1786.9,2.747,1.2272,1.724,828.2,1.247,18.255,350.1
2020-07-02 18:50:00,0.6926,28.04,1.2475,9135.0,343.0,2164.0,0.73755,62.98,3130.5,1.12585,125.7265625,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22320.0,22360.0,10361.0,1433.9,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.15625,217.8125,178.40625,29.05,492.0,25774.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.37,1787.0,2.747,1.2272,1.724,828.2,1.247,18.255,350.1
2020-07-02 18:51:00,0.6927,28.04,1.2475,9135.0,343.0,2164.0,0.73755,62.98,3130.5,1.1259,125.7265625,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22305.0,22340.0,10359.5,1433.8,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25770.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.37,1787.0,2.747,1.2272,1.723,828.4,1.247,18.26,350.1
2020-07-02 18:52:00,0.6927,28.04,1.2475,9135.0,343.0,2164.0,0.7375,62.98,3129.5,1.1259,125.7265625,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22300.0,22340.0,10356.25,1433.0,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25764.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.35,1787.2,2.747,1.2272,1.724,828.4,1.247,18.26,350.1
2020-07-02 18:53:00,0.6927,28.04,1.2475,9135.0,343.0,2164.0,0.7375,62.98,3130.25,1.1259,125.7265625,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22300.0,22340.0,10356.25,1433.4,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25767.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.35,1787.2,2.747,1.2272,1.724,828.4,1.247,18.26,350.1
2020-07-02 18:54:00,0.6927,28.04,1.2475,9135.0,343.0,2164.0,0.7375,62.98,3129.5,1.1259,125.734375,135.9,49.05,0.009309,103.1,434.25,100.05,1806.2,1020.0,22290.0,22330.0,10354.5,1433.2,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25761.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.1,2.747,1.2266,1.723,828.1,1.247,18.26,350.1
2020-07-02 18:55:00,0.6927,28.04,1.2474,9135.0,343.0,2164.0,0.7375,62.98,3129.75,1.1259,125.734375,135.9,49.05,0.009309,103.1,434.25,100.05,1806.2,1020.0,22285.0,22325.0,10357.0,1433.8,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.1,492.0,25763.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1787.1,2.747,1.2266,1.723,828.1,1.247,18.26,350.1
2020-07-02 18:56:00,0.6926,28.04,1.2476,9130.0,343.0,2164.0,0.7375,62.98,3129.5,1.1259,125.734375,135.9,49.05,0.009309,103.1,434.25,100.05,1806.2,1020.0,22285.0,22325.0,10355.75,1433.8,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25761.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1786.9,2.747,1.2266,1.723,828.1,1.2455,18.26,350.1
2020-07-02 18:57:00,0.6927,28.04,1.2476,9130.0,343.0,2164.0,0.7375,62.98,3129.25,1.12585,125.734375,135.9,49.05,0.009309,103.1,434.25,100.05,1806.2,1020.0,22285.0,22325.0,10355.0,1433.8,891.5,12.24,1.0599,296.1,157.34375,110.40625,139.140625,217.8125,178.40625,29.05,492.0,25761.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.0,2.747,1.2266,1.723,828.1,1.2461,18.26,350.1
2020-07-02 18:58:00,0.6926,28.04,1.2475,9140.0,343.0,2164.0,0.7375,62.98,3129.25,1.1259,125.734375,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22285.0,22325.0,10354.5,1433.5,891.5,12.24,1.0599,296.1,157.34375,110.41015625,139.140625,217.8125,178.40625,29.05,492.0,25756.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.34,1787.0,2.747,1.2266,1.723,828.1,1.2448,18.255,350.1
2020-07-02 18:59:00,0.6926,28.04,1.2475,9140.0,343.0,2164.0,0.73745,62.98,3129.5,1.1259,125.734375,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22285.0,22325.0,10356.0,1433.5,891.5,12.24,1.0599,296.1,157.34375,110.41015625,139.140625,217.8125,178.40625,29.05,492.0,25759.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.34,1787.0,2.747,1.2266,1.723,828.1,1.2448,18.255,350.1
2020-07-02 19:00:00,0.6926,28.04,1.2475,9135.0,343.0,2164.0,0.73745,62.98,3130.0,1.1259,125.734375,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22285.0,22325.0,10356.5,1433.3,891.5,12.24,1.0599,296.1,157.34375,110.41015625,139.140625,217.8125,178.40625,29.05,492.0,25762.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.34,1786.9,2.7475,1.2266,1.723,828.1,1.2448,18.255,350.1
2020-07-02 19:01:00,0.6926,28.04,1.2475,9125.0,343.0,2164.0,0.7374,62.98,3130.0,1.12585,125.734375,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22290.0,22325.0,10356.75,1433.3,891.5,12.24,1.0598,296.1,157.34375,110.41015625,139.140625,217.8125,178.40625,29.05,492.0,25759.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.0,2.7475,1.2266,1.723,828.8,1.2446,18.255,350.1
2020-07-02 19:02:00,0.6925,28.04,1.2474,9120.0,343.0,2164.0,0.73735,62.98,3129.25,1.12585,125.734375,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22290.0,22325.0,10356.0,1433.3,891.5,12.24,1.0598,296.1,157.34375,110.41015625,139.140625,217.8125,178.40625,29.05,492.0,25754.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.2,2.747,1.2266,1.723,828.8,1.2446,18.265,350.1
2020-07-02 19:03:00,0.6925,28.04,1.2474,9120.0,343.0,2164.0,0.7373,62.98,3129.5,1.1257,125.734375,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22290.0,22325.0,10355.25,1433.0,891.5,12.24,1.0598,296.1,157.34375,110.41015625,139.140625,217.8125,178.40625,29.05,492.0,25757.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.1,2.7465,1.2266,1.723,828.8,1.2446,18.265,350.1
2020-07-02 19:04:00,0.6924,28.04,1.2473,9120.0,343.0,2164.0,0.7373,62.98,3130.0,1.1257,125.734375,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22290.0,22325.0,10357.0,1433.2,891.5,12.24,1.0598,296.1,157.34375,110.41015625,139.15625,217.8125,178.4375,29.05,492.0,25759.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.2,2.7465,1.2266,1.723,828.8,1.2446,18.265,350.1
2020-07-02 19:05:00,0.6924,28.04,1.2473,9120.0,343.0,2164.0,0.7373,62.98,3130.25,1.1257,125.734375,135.9,49.05,0.009308499999999999,103.1,434.25,100.05,1806.2,1020.0,22290.0,22325.0,10357.25,1433.3,891.5,12.24,1.0598,296.1,157.34375,110.41015625,139.15625,217.8125,178.4375,29.05,492.0,25764.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.3,2.7465,1.2266,1.723,828.8,1.2446,18.27,350.1
2020-07-02 19:06:00,0.6925,28.04,1.2472,9120.0,343.0,2164.0,0.7373,62.98,3130.25,1.12565,125.734375,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22290.0,22325.0,10357.0,1433.3,891.5,12.24,1.0598,296.1,157.34375,110.41015625,139.15625,217.8125,178.4375,29.05,492.0,25762.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.34,1787.2,2.7465,1.2266,1.723,828.8,1.2446,18.27,350.1
2020-07-02 19:07:00,0.6925,28.04,1.2473,9120.0,343.0,2164.0,0.7374,62.98,3130.5,1.1257,125.734375,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22295.0,22335.0,10358.75,1433.9,891.5,12.24,1.0598,296.1,157.34375,110.41015625,139.15625,217.8125,178.4375,29.05,492.0,25765.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.4,2.747,1.2266,1.722,828.8,1.2446,18.265,350.1
2020-07-02 19:08:00,0.6925,28.04,1.2473,9120.0,343.0,2164.0,0.7374,62.98,3131.0,1.1257,125.734375,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22295.0,22335.0,10359.75,1434.1,891.5,12.24,1.0598,296.1,157.34375,110.41015625,139.15625,217.8125,178.4375,29.05,492.0,25772.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.35,1787.1,2.747,1.2267,1.722,828.8,1.2463,18.265,350.1
2020-07-02 19:09:00,0.6925,28.04,1.2474,9130.0,343.0,2164.0,0.7374,62.98,3131.25,1.1258,125.734375,135.9,49.05,0.009307,103.1,434.25,100.05,1806.2,1020.0,22300.0,22340.0,10360.5,1434.3,891.5,12.24,1.0598,296.1,157.34375,110.40625,139.15625,217.8125,178.4375,29.05,492.0,25775.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.37,1787.1,2.747,1.2267,1.723,828.9,1.2463,18.265,350.1
2020-07-02 19:10:00,0.6925,28.04,1.2474,9130.0,343.0,2164.0,0.7374,62.98,3131.0,1.12575,125.734375,135.9,49.05,0.009307,103.1,434.25,100.05,1806.2,1020.0,22300.0,22340.0,10358.75,1434.0,891.5,12.24,1.0598,296.1,157.34375,110.40625,139.15625,217.8125,178.4375,29.05,492.0,25774.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.34,1787.2,2.747,1.2267,1.723,828.9,1.2463,18.265,350.1
2020-07-02 19:11:00,0.6925,28.04,1.2474,9130.0,343.0,2164.0,0.7374,62.98,3131.0,1.12575,125.7265625,135.9,49.05,0.009307,103.1,434.25,100.05,1806.2,1020.0,22295.0,22340.0,10358.75,1434.0,891.5,12.24,1.0598,296.1,157.34375,110.40625,139.15625,217.8125,178.4375,29.1,492.0,25773.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.33,1787.3,2.7465,1.2267,1.724,828.9,1.2463,18.265,350.1
2020-07-02 19:12:00,0.6925,28.04,1.2474,9130.0,343.0,2164.0,0.73735,62.98,3130.25,1.12575,125.734375,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22295.0,22335.0,10356.5,1433.5,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.9375,178.46875,29.15,492.0,25765.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1787.5,2.7465,1.2267,1.723,828.9,1.2463,18.27,350.1
2020-07-02 19:13:00,0.6925,28.04,1.2474,9130.0,343.0,2164.0,0.7373,62.98,3129.75,1.12575,125.734375,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22295.0,22335.0,10356.5,1433.5,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.9375,178.46875,29.15,492.0,25765.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1787.4,2.7465,1.2267,1.723,828.9,1.2463,18.27,350.1
2020-07-02 19:14:00,0.6925,28.04,1.2474,9130.0,343.0,2164.0,0.7373,62.98,3130.0,1.12575,125.734375,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22295.0,22335.0,10356.25,1433.4,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.96875,178.46875,29.15,492.0,25766.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1787.5,2.7465,1.2267,1.723,828.9,1.2463,18.27,350.1
2020-07-02 19:15:00,0.6924,28.04,1.2474,9130.0,343.0,2164.0,0.7373,62.98,3129.5,1.1257,125.734375,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22295.0,22335.0,10353.75,1433.3,891.5,12.24,1.0598,296.1,157.375,110.41015625,139.171875,217.96875,178.46875,29.15,492.0,25760.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.3,1787.4,2.7465,1.2267,1.724,828.9,1.2463,18.27,350.1
2020-07-02 19:16:00,0.6925,28.04,1.2474,9130.0,343.0,2164.0,0.73735,62.98,3130.25,1.1257,125.7265625,135.9,49.05,0.009308,103.1,434.25,100.05,1806.2,1020.0,22295.0,22335.0,10355.25,1433.3,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.4375,29.15,492.0,25764.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.3,2.7465,1.2267,1.724,828.9,1.2463,18.27,350.1
2020-07-02 19:17:00,0.6925,28.04,1.2474,9130.0,343.0,2164.0,0.73735,62.98,3130.0,1.12565,125.7265625,135.9,49.05,0.009307,103.1,434.25,100.05,1806.2,1020.0,22295.0,22335.0,10354.5,1433.3,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.4375,29.15,492.0,25762.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.4,2.7465,1.2267,1.724,828.9,1.2463,18.265,350.1
2020-07-02 19:18:00,0.6925,28.04,1.2474,9130.0,343.0,2164.0,0.73735,62.98,3130.0,1.12565,125.7265625,135.9,49.05,0.009307,103.1,434.25,100.05,1806.2,1020.0,22300.0,22340.0,10354.75,1433.3,891.5,12.24,1.0598,296.1,157.375,110.40625,139.15625,217.90625,178.4375,29.15,492.0,25762.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1787.4,2.747,1.2267,1.724,828.9,1.2463,18.27,350.1
2020-07-02 19:19:00,0.6925,28.04,1.2474,9120.0,343.0,2164.0,0.73735,62.98,3130.25,1.12565,125.7265625,135.9,49.05,0.009307,103.1,434.25,100.05,1806.2,1020.0,22300.0,22340.0,10355.75,1433.7,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.15625,217.90625,178.4375,29.15,492.0,25767.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1787.4,2.747,1.2267,1.725,828.9,1.2463,18.27,350.1
2020-07-02 19:20:00,0.6925,28.04,1.2474,9120.0,343.0,2164.0,0.73735,62.98,3130.0,1.12565,125.7265625,135.9,49.05,0.009307,103.1,434.25,100.05,1806.2,1020.0,22300.0,22350.0,10355.0,1433.7,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.15625,217.90625,178.4375,29.15,492.0,25768.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.32,1787.3,2.747,1.2259,1.726,828.9,1.2463,18.27,350.1
2020-07-02 19:21:00,0.6925,28.04,1.2474,9125.0,343.0,2164.0,0.73735,62.98,3129.25,1.12565,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22300.0,22345.0,10354.0,1433.3,891.5,12.24,1.0598,296.1,157.359375,110.40625,139.15625,217.90625,178.4375,29.1,492.0,25759.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.3,1787.4,2.7465,1.2259,1.725,828.9,1.2463,18.27,350.1
2020-07-02 19:22:00,0.6924,28.04,1.2472,9125.0,343.0,2164.0,0.73725,62.98,3129.5,1.12555,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22300.0,22345.0,10353.75,1433.3,891.5,12.24,1.0597,296.1,157.359375,110.40625,139.15625,217.90625,178.46875,29.1,492.0,25760.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.3,2.7465,1.2259,1.725,828.9,1.2463,18.265,350.1
2020-07-02 19:23:00,0.6924,28.04,1.2472,9125.0,343.0,2164.0,0.73725,62.98,3129.75,1.1256,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22300.0,22345.0,10355.0,1433.3,891.5,12.24,1.0597,296.1,157.359375,110.40625,139.15625,217.875,178.46875,29.1,492.0,25760.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.31,1787.1,2.7465,1.2259,1.724,828.9,1.2463,18.265,350.1
2020-07-02 19:24:00,0.6924,28.04,1.2472,9125.0,343.0,2164.0,0.73725,62.98,3129.75,1.1255,125.7265625,135.9,49.05,0.0093075,103.1,434.25,100.05,1806.2,1020.0,22300.0,22345.0,10354.25,1433.2,891.5,12.24,1.0597,296.1,157.359375,110.40625,139.140625,217.875,178.46875,29.1,492.0,25762.0,175.97,134.78,217.76,40.43,42.92,3292.0,112.095,28.4,367.0,1.2253,1.2436,167.4,42.79,1605.0,40.3,1787.3,2.7465,1.2259,1.724,828.9,1.2463,18.265,350.1
