time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AGN,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EMR,EOG,EXC,F,FB,FDX,FOXA,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PYPL,QCOM,QQQ,RTN,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,UTX,V,VIX,VLO,VRTX,VXX,VZ,WBA,WFC,WM,WMT,X,XOM,ZTS
2020-03-06 15:14:00+00:00,283.02,87.69,80.42,174.74,328.5,105.02,155.17,39.59,190.03,37.745,56.61,207.13,239.33,1872.995,274.13,58.61,264.1,105.55,256.27,25.341,236.39,312.97,37.59,1588.835,441.25,59.36,203.02,36.85,60.11,119.18,140.07,155.3112,487.56,191.72,70.815,39.65,214.04,80.915,45.0,304.3,159.54,39.04,67.1863,57.26,63.04,93.86,84.46,45.205,159.2,144.84,112.49,96.8,105.74,189.845,39.9,61.45,54.37,44.33,6.43,177.0,125.2512,28.425,158.84,29.27,9.245,79.89,28.51,1271.495,1267.3019,190.02,12.935,223.04,161.05,21.06,356.27,125.08,92.66,270.015,54.84,270.21,541.26,162.34,139.47,106.95,25.82,143.8,54.21,138.54,371.91,102.61,214.47,71.21,280.39,107.86,192.59,54.825,97.53,38.45,103.42,152.185,41.3366,38.57,80.82,41.17,157.51,50.33,263.84,360.55,86.31,320.42,171.69,258.98,46.605,26.385,134.68,34.3766,119.21,78.42,85.19,112.48,68.6195,68.13,108.03,76.18,203.88,178.735,73.73,33.55,532.04,23.71,65.16,116.33,265.12,291.41,177.08,184.93,36.3867,104.11,57.34,304.9,693.55,32.85,110.6,277.225,153.69,92.54,41.585,123.48,180.45,52.1,62.37,229.43,32.41,55.73,49.62,36.55,114.79,115.68,7.06,47.295,133.6769
2020-03-06 15:15:00+00:00,282.62,87.57,80.2,174.51,328.06,104.85,154.97,39.49,189.93,37.57,56.51,206.97,238.9,1870.5879,273.86,58.52,263.42,105.36,256.16,25.325,235.87,312.7,37.54,1586.465,441.3618,59.26,202.68,36.8,59.99,119.09,139.76,155.165,487.36,191.03,70.78,39.58,213.77,80.725,44.865,303.46,159.45,38.96,67.085,57.15,62.9699,93.59,84.37,45.06,159.21,144.85,112.33,96.72,105.52,189.48,39.875,61.39,54.26,44.275,6.42,176.71,124.99,28.37,158.62,29.27,9.24,79.98,28.47,1268.5452,1264.9139,189.68,12.92,222.7464,160.8,21.015,356.21,124.9478,92.53,269.33,54.75,269.445,540.53,162.2,139.26,106.77,25.78,143.635,54.14,138.1,371.16,102.49,213.99,71.02,279.79,107.97,192.3223,54.73,97.32,38.355,103.2699,152.11,41.29,38.515,80.72,41.09,157.08,50.22,263.58,360.525,86.25,319.81,171.4,258.53,46.55,26.275,134.59,34.3666,119.1831,78.27,85.14,112.48,68.42,68.085,107.85,76.085,203.555,178.33,73.6,33.5,530.71,23.72,65.08,116.09,264.7,291.01,176.875,184.675,36.35,103.92,57.225,304.205,693.0061,32.77,110.46,277.21,153.5487,92.31,41.575,123.37,180.2,51.9,62.25,228.94,32.49,55.67,49.58,36.52,114.66,115.49,7.0599,47.26,133.38
2020-03-06 15:16:00+00:00,282.84,87.575,80.16,174.63,328.0,104.94,154.97,39.52,189.87,37.55,56.6,207.255,239.215,1870.47,273.89,58.55,263.47,105.42,256.34,25.31,235.575,312.75,37.56,1588.3,441.67,59.23,202.7,36.8,60.0,119.16,139.83,155.235,487.61,190.87,70.8,39.59,213.84,80.69,44.825,303.5413,159.3767,38.97,67.07,57.17,62.98,93.71,84.5,45.11,159.22,144.81,112.28,96.86,105.6,189.35,39.885,61.46,54.375,44.315,6.43,176.82,125.025,28.395,158.73,29.2636,9.265,80.05,28.4864,1268.59,1266.4324,189.74,12.915,222.86,160.51,21.03,355.85,124.8838,92.59,269.825,54.78,269.77,540.62,162.325,139.32,106.65,25.81,143.63,54.16,138.12,371.35,102.54,214.23,71.08,280.17,107.97,192.39,54.815,97.29,38.39,103.33,152.1488,41.29,38.5239,80.715,41.105,157.155,50.225,264.62,360.65,86.21,319.845,171.27,258.835,46.535,26.31,134.69,34.345,119.26,78.335,85.24,112.61,68.43,68.05,107.95,76.08,203.66,178.395,73.61,33.46,531.14,23.74,65.16,116.1,264.8,291.1,176.98,184.695,36.34,103.95,57.23,304.255,693.9509,32.8,110.49,277.34,153.59,92.27,41.57,123.41,180.21,51.42,62.35,228.9716,32.43,55.655,49.6177,36.5646,114.76,115.42,7.065,47.295,133.325
2020-03-06 15:17:00+00:00,283.28,87.77,80.37,174.98,328.47,105.15,155.39,39.62,190.0559,37.67,56.72,207.36,239.82,1872.745,274.875,58.65,264.105,105.73,256.7203,25.375,236.1,313.01,37.665,1590.0,443.3997,59.35,203.15,36.9,60.12,119.45,140.11,155.585,488.06,191.36,70.97,39.6651,214.2,80.945,44.96,304.03,159.6677,39.05,67.15,57.25,63.12,93.9271,84.73,45.2922,159.515,145.3869,112.4827,97.16,105.76,189.98,39.915,61.585,54.29,44.41,6.44,177.21,125.43,28.44,158.93,29.3033,9.29,79.9722,28.525,1271.99,1267.4399,189.97,12.97,223.3,160.72,21.08,356.95,125.1444,92.78,270.01,54.87,270.12,541.68,162.765,139.65,106.87,25.85,143.9,54.285,138.76,371.97,102.78,214.64,71.17,280.975,108.15,192.7,54.93,97.55,38.485,103.59,152.4,41.41,38.62,80.84,41.205,157.68,50.34,265.55,361.35,86.215,320.15,171.54,259.347,46.575,26.38,134.93,34.43,119.48,78.54,85.56,112.81,68.66,68.26,108.26,76.23,204.06,178.69,73.76,33.465,532.46,23.79,65.32,116.43,265.0,291.73,177.28,185.13,36.44,104.12,57.35,304.4867,695.31,32.87,110.8008,277.73,153.88,92.51,41.67,123.6471,180.78,51.39,62.58,229.38,32.29,55.78,49.675,36.635,115.06,115.52,7.065,47.3345,133.67
2020-03-06 15:18:00+00:00,283.15,87.81,80.345,174.87,328.2931,105.155,155.375,39.6,190.155,37.67,56.71,207.22,239.63,1874.3101,274.86,58.64,263.9,105.7,256.25,25.365,235.91,313.03,37.66,1589.02,443.85,59.29,202.9101,36.92,60.11,119.3695,140.3,155.7957,488.0,191.47,70.95,39.655,214.11,80.94,44.96,304.155,159.515,39.0,67.13,57.24,63.1482,93.95,84.7,45.26,159.74,145.29,112.488,97.02,105.73,189.84,39.915,61.53,54.35,44.375,6.43,177.11,125.55,28.45,158.9267,29.32,9.285,79.93,28.49,1270.49,1266.65,190.11,12.97,223.49,160.81,21.05,356.9692,125.08,92.67,270.175,54.83,269.765,542.575,162.65,139.53,106.8,25.855,143.765,54.25,138.658,371.63,102.83,214.6575,71.18,280.52,107.99,192.695,54.88,97.51,38.46,103.62,152.4333,41.39,38.58,80.775,41.23,157.59,50.2901,265.23,361.359,86.28,320.005,171.69,259.2344,46.55,26.3658,134.83,34.405,119.42,78.52,85.45,112.72,68.655,68.32,108.21,76.165,203.96,178.53,73.7,33.48,532.32,23.79,65.25,116.41,264.68,291.61,177.24,185.03,36.45,104.16,57.35,304.89,694.63,32.875,110.69,277.54,153.765,92.58,41.67,123.52,180.6,51.06,62.52,229.28,32.31,55.8,49.675,36.62,115.03,115.47,7.0636,47.305,133.65
2020-03-06 15:19:00+00:00,284.17,88.01,80.65,175.43,329.46,105.49,155.76,39.76,190.3602,37.75,56.93,207.8,240.13,1878.4305,275.87,58.82,264.81,106.0,257.1587,25.45,236.59,313.52,37.76,1591.54,444.475,59.4101,203.53,37.04,60.3445,119.72,140.6324,155.99,489.23,192.13,71.1,39.76,214.65,81.274,45.055,305.0,160.05,39.1236,67.35,57.4,63.31,94.2015,84.99,45.43,159.94,145.6624,112.77,97.32,106.01,190.425,39.98,61.69,54.43,44.525,6.4579,177.72,125.81,28.5,159.43,29.3185,9.31,80.176,28.5922,1274.65,1270.0,190.6,12.99,224.2,161.21,21.12,357.58,125.42,93.0,270.61,55.04,270.175,543.29,163.11,139.95,107.17,25.91,144.12,54.43,138.8,373.05,103.21,215.03,71.38,281.65,108.37,193.15,55.03,97.82,38.58,103.9,152.84,41.51,38.7,81.07,41.39,158.3799,50.555,266.01,362.1243,86.64,321.2075,172.05,260.465,46.69,26.4301,135.21,34.495,119.68,78.7,85.68,113.17,68.85,68.5,108.545,76.4,204.71,179.089,74.05,33.62,532.11,23.835,65.45,116.66,265.57,292.6,177.7,185.32,36.5439,104.44,57.545,305.67,697.49,32.97,111.04,278.15,154.24,92.87,41.81,123.89,181.1,50.8,62.82,229.99,31.99,55.98,49.77,36.75,115.33,115.62,7.075,47.49,133.98
2020-03-06 15:20:00+00:00,284.54,88.01,80.605,175.6,329.69,105.48,155.78,39.8,190.345,37.85,56.97,207.91,240.175,1879.03,276.025,58.905,265.101,106.05,257.1795,25.49,236.665,313.53,37.78,1593.38,445.07,59.425,203.71,37.045,60.42,119.77,140.82,156.01,489.445,192.51,71.12,39.805,214.635,81.27,45.02,305.12,160.01,39.17,67.38,57.43,63.37,94.235,85.04,45.47,159.98,145.68,113.06,97.38,106.12,190.59,39.985,61.7,54.33,44.53,6.465,177.87,125.96,28.5326,159.55,29.2,9.3242,80.092,28.6075,1274.6801,1270.0525,190.82,12.995,224.03,161.49,21.16,358.22,125.61,93.04,270.82,55.064,270.45,543.57,163.11,139.92,107.28,25.94,144.055,54.395,138.8,372.82,103.05,215.66,71.4899,281.915,108.61,193.23,55.0878,97.81,38.65,104.025,153.04,41.54,38.65,81.109,41.48,158.22,50.58,266.07,362.74,86.71,321.135,172.21,260.92,46.72,26.435,135.3,34.52,119.69,78.79,85.73,113.28,69.05,68.53,108.62,76.48,204.8,179.2199,74.15,33.675,533.045,23.82,65.45,116.72,265.97,292.7,177.7,184.9604,36.485,104.46,57.56,305.99,697.4065,33.04,111.06,278.42,154.4,92.96,41.86,123.9472,181.26,50.52,62.82,230.05,31.96,56.01,49.8318,36.8,115.38,115.6,7.11,47.51,134.14
2020-03-06 15:21:00+00:00,283.93,87.86,80.51,175.36,329.24,105.31,155.6576,39.74,190.26,37.8,56.83,207.53,239.7601,1877.1375,275.79,58.8,264.716,105.92,257.066,25.405,236.4181,313.12,37.71,1592.6606,443.78,59.33,203.54,37.01,60.27,119.615,140.8,155.78,489.19,191.98,71.04,39.755,214.29,81.185,44.9256,304.97,159.72,39.11,67.265,57.34,63.28,94.1,84.91,45.37,160.0959,145.47,112.82,97.23,105.92,190.39,39.95,61.56,54.2742,44.4568,6.4575,177.6689,125.545,28.515,159.3793,29.26,9.305,79.9115,28.53,1272.8,1268.1,190.42,12.9225,223.88,161.26,21.125,358.25,125.47,92.92,270.505,54.98,269.97,543.04,162.81,139.7387,106.96,25.905,143.915,54.33,138.73,372.88,102.93,215.5601,71.27,281.5089,108.35,193.23,55.01,97.62,38.6,103.9,152.81,41.47,38.59,81.0,41.43,158.215,50.495,265.8239,362.2,86.59,320.88,171.85,260.2327,46.69,26.3828,135.13,34.455,119.51,78.73,85.6172,112.97,68.84,68.46,108.47,76.335,204.5,178.7801,74.1,33.635,532.82,23.73,65.39,116.65,265.87,292.28,177.63,184.68,36.415,104.34,57.48,305.37,696.57,32.995,110.85,278.04,154.095,92.79,41.765,123.75,181.1,49.97,62.77,229.49,32.01,55.925,49.753,36.69,115.3,115.69,7.085,47.435,133.92
2020-03-06 15:22:00+00:00,284.67,88.05,80.71,175.74,330.33,105.5,155.83,39.805,190.41,37.84,56.98,207.79,240.28,1879.1449,276.325,58.88,265.03,106.19,257.605,25.47,236.67,313.38,37.77,1594.1801,444.6594,59.36,203.88,37.05,60.43,119.74,140.99,156.25,489.19,192.335,71.18,39.798,214.62,81.355,44.96,305.1969,160.315,39.16,67.42,57.38,63.384,94.158,85.08,45.469,160.26,145.92,113.02,97.4174,106.1,190.71,39.975,61.55,54.33,44.52,6.45,177.96,125.93,28.55,159.8,29.25,9.335,79.86,28.585,1274.0,1269.9,190.6607,12.915,224.05,161.535,21.135,359.31,125.63,93.12,271.01,55.045,271.25,544.05,163.02,139.9735,107.1904,25.9155,144.26,54.38,138.68,373.852,103.17,216.1128,71.35,282.4751,108.55,193.61,55.09,97.82,38.665,104.05,152.9994,41.55,38.56,81.08,41.485,158.88,50.6,266.45,362.87,86.73,321.945,172.19,261.13,46.815,26.3688,135.33,34.51,119.75,78.885,85.76,113.23,69.0,68.44,108.7673,76.41,204.92,179.375,74.245,33.69,533.23,23.7076,65.52,116.75,266.4,292.8202,177.71,184.89,36.395,104.46,57.61,305.99,697.895,33.045,111.09,278.51,154.44,92.94,41.865,124.0801,181.59,49.34,62.71,229.79,31.77,56.01,49.82,36.75,115.5117,115.83,7.095,47.422,134.25
2020-03-06 15:23:00+00:00,283.909,87.88,80.675,175.44,329.48,105.19,155.52,39.74,190.23,37.81,56.85,207.36,239.83,1874.3199,275.77,58.73,264.63,106.06,257.0597,25.43,236.49,313.36,37.7099,1592.01,444.28,59.305,203.57,37.02,60.38,119.58,140.78,156.05,488.3775,191.99,71.09,39.69,214.13,81.23,44.895,304.3358,160.04,39.09,67.26,57.33,63.35,94.08,84.97,45.4,160.01,145.74,112.85,97.38,105.95,190.27,39.9499,61.48,54.235,44.45,6.45,177.63,125.87,28.51,159.64,29.25,9.32,79.705,28.54,1270.76,1267.75,190.53,12.905,223.805,161.24,21.115,358.82,125.4888,92.85,270.95,54.93,270.45,543.82,162.77,139.87,106.97,25.89,144.11,54.315,138.66,373.7,102.945,215.58,71.235,281.81,108.31,193.49,55.0,97.68,38.59,103.89,152.86,41.47,38.51,81.0,41.45,158.25,50.49,266.13,362.0071,86.5348,322.315,172.16,260.35,46.795,26.32,135.11,34.44,119.6,78.8,85.62,112.95,68.86,68.37,108.52,76.24,204.4,179.01,74.225,33.65,533.135,23.655,65.41,116.78,265.88,292.25,177.41,184.74,36.375,104.27,57.49,305.47,696.51,32.985,110.84,278.37,154.25,92.8,41.76,123.88,181.18,48.8,62.49,229.81,31.78,55.91,49.79,36.67,115.29,115.64,7.085,47.36,134.09
2020-03-06 15:24:00+00:00,283.75,87.86,80.72,175.395,329.435,105.12,155.58,39.72,190.135,37.795,56.83,207.35,239.71,1873.746,275.845,58.75,264.39,106.07,257.22,25.4348,236.36,313.18,37.71,1593.1,444.19,59.28,203.615,37.015,60.335,119.59,140.68,156.0,488.4,192.045,71.08,39.695,213.995,81.32,44.875,304.615,159.9453,39.08,67.24,57.36,63.33,94.01,84.86,45.39,160.1,145.76,112.84,97.33,105.96,190.29,39.94,61.49,54.18,44.45,6.455,177.69,125.6137,28.5,159.51,29.225,9.315,79.7,28.525,1270.72,1266.41,190.51,12.885,223.9053,161.25,21.11,358.38,125.445,92.9,270.62,54.95,270.64,543.17,162.71,139.9,106.94,25.8581,144.18,54.28,138.69,373.58,102.95,215.45,71.2,281.8678,108.395,193.475,54.97,97.655,38.57,103.8,152.81,41.44,38.51,81.005,41.45,158.21,50.49,265.84,362.21,86.57,322.72,172.08,260.14,46.78,26.335,135.035,34.4455,119.56,78.78,85.56,112.995,68.82,68.33,108.58,76.27,204.35,179.04,74.23,33.695,531.97,23.632,65.3792,116.82,265.72,292.21,177.395,184.67,36.38,104.17,57.45,305.4,695.32,33.015,110.77,278.135,154.315,92.76,41.78,123.92,181.3104,48.6,62.52,229.5797,31.8,55.895,49.795,36.67,115.2,115.66,7.075,47.355,134.025
2020-03-06 15:25:00+00:00,284.632,87.95,80.86,175.99,330.3,105.35,155.96,39.86,190.35,37.89,57.03,207.68,240.43,1879.46,276.85,58.88,265.12,106.4,257.49,25.501,236.88,313.285,37.8,1594.35,445.49,59.4,204.22,37.15,60.46,119.86,141.11,156.34,489.34,192.75,71.26,39.78,214.47,81.5667,44.95,305.45,160.36,39.1861,67.43,57.505,63.55,94.19,85.15,45.595,160.69,146.11,113.1,97.66,106.07,190.67,39.98,61.59,54.245,44.59,6.465,178.06,126.08,28.59,160.12,29.09,9.3553,79.89,28.61,1274.84,1270.87,191.0,12.935,224.5318,161.69,21.14,360.33,125.755,93.26,271.12,55.05,271.3343,543.745,163.2,140.12,107.22,25.9,144.55,54.4,138.81,374.86,103.28,216.06,71.37,283.06,108.62,194.08,55.1,97.83,38.7,104.115,153.1,41.56,38.55,81.205,41.56,158.87,50.5942,266.92,363.7,86.83,323.63,172.46,260.975,46.91,26.395,135.38,34.52,119.94,79.05,85.795,113.18,69.04,68.52,108.87,76.41,204.908,179.74,74.45,33.72,532.78,23.65,65.51,117.115,266.55,293.015,177.78,185.035,36.425,104.44,57.64,306.25,697.8344,33.06,111.12,279.095,154.63,92.9876,41.91,124.28,181.9,48.21,62.7,229.98,31.55,55.99,49.925,36.78,115.56,115.94,7.095,47.44,134.3
2020-03-06 15:26:00+00:00,284.68,87.94,80.81,175.91,330.85,105.37,156.0,39.835,190.22,37.89,57.06,207.6034,240.2916,1878.3033,277.13,58.9,265.195,106.3648,256.885,25.49,236.61,313.66,37.77,1593.29,445.23,59.35,204.02,37.14,60.49,119.82,141.07,156.07,489.01,192.69,71.23,39.775,214.49,81.46,44.941,305.35,160.43,39.18,67.39,57.46,63.54,94.22,85.12,45.55,160.5927,146.09,112.98,97.62,106.13,190.64,39.975,61.55,54.31,44.59,6.465,178.0,125.87,28.55,159.95,29.13,9.325,79.92,28.605,1274.1801,1270.38,191.115,12.93,224.485,161.6328,21.11,359.88,125.75,93.12,271.4499,55.06,272.06,544.09,162.96,140.05,107.14,25.895,144.52,54.38,139.01,374.4388,103.22,215.76,71.3299,282.89,108.44,193.96,55.09,97.74,38.685,104.01,152.945,41.51,38.54,81.2,41.58,158.8724,50.65,266.75,363.66,86.73,323.475,172.405,261.12,46.84,26.47,135.32,34.5,119.855,79.0,85.67,113.13,68.99,68.46,108.83,76.39,204.95,179.64,74.4,33.68,533.59,23.63,65.53,117.02,266.52,292.95,177.77,184.88,36.4,104.375,57.61,306.18,697.7085,33.03,111.1,278.91,154.46,92.9091,41.91,124.2,181.8811,48.21,62.56,230.06,31.36,55.97,49.96,36.755,115.49,115.97,7.08,47.3901,134.225
2020-03-06 15:27:00+00:00,284.32,87.93,80.74,175.74,330.24,105.27,155.81,39.81,190.2,37.855,56.97,207.53,240.31,1874.0525,277.555,58.9,264.9093,106.27,256.51,25.44,236.69,313.12,37.73,1589.25,444.94,59.3,203.87,37.2,60.455,119.67,141.055,155.81,488.955,192.68,71.16,39.715,214.32,81.34,44.85,305.27,160.5,39.12,67.26,57.36,63.52,94.1679,85.09,45.475,160.495,146.04,112.85,97.64,106.2434,190.41,39.955,61.46,54.17,44.58,6.465,177.79,125.71,28.52,159.98,29.18,9.3333,79.93,28.5826,1273.5701,1268.48,190.85,12.915,224.38,161.6105,21.12,361.485,125.5752,93.05,271.08,55.0,271.65,544.25,162.75,140.01,106.96,25.88,144.41,54.335,138.95,374.49,103.17,215.525,71.19,282.13,108.46,193.875,55.04,97.73,38.63,103.99,153.04,41.5,38.515,81.13,41.535,158.6184,50.58,266.75,363.1,86.59,323.71,172.11,260.58,46.785,26.5064,135.31,34.48,119.7068,79.0,85.64,112.91,68.88,68.38,108.72,76.32,204.7,179.505,74.28,33.645,532.77,23.61,65.59,117.08,266.305,292.615,177.7,184.68,36.39,104.305,57.53,305.915,697.64,32.995,111.0,279.16,154.3,92.82,41.81,124.19,181.765,47.92,62.56,229.59,31.47,55.94,49.88,36.67,115.41,115.84,7.06,47.325,133.975
2020-03-06 15:28:00+00:00,284.5243,87.99,80.77,175.93,330.71,105.33,156.04,39.84,190.28,37.87,57.03,207.64,240.57,1877.5303,277.27,58.98,265.28,106.41,256.84,25.43,236.74,313.53,37.745,1590.0,445.76,59.34,203.84,37.18,60.435,119.72,141.09,156.095,488.995,192.86,71.21,39.775,214.59,81.39,44.88,305.53,160.575,39.14,67.36,57.41,63.54,94.2,85.26,45.5499,160.5,146.21,112.91,97.75,106.32,190.6,39.96,61.51,54.185,44.655,6.4628,177.8194,125.9,28.54,160.12,29.185,9.3299,79.93,28.58,1274.97,1269.51,190.855,12.94,224.48,161.79,21.13,360.4,125.66,93.13,270.98,55.08,272.02,544.9147,162.985,140.02,106.9,25.9,144.42,54.425,139.02,374.6427,103.3,215.8,71.24,282.386,108.71,194.12,55.1,97.77,38.65,104.2,153.09,41.54,38.53,81.17,41.505,158.69,50.6,266.85,363.3086,86.685,323.95,172.38,260.7884,46.775,26.505,135.49,34.52,119.86,79.1,85.72,112.99,68.92,68.43,108.83,76.37,204.84,179.54,74.42,33.68,533.38,23.605,65.68,117.14,266.58,292.8,177.65,184.81,36.42,104.42,57.55,305.9431,698.3,33.0,111.0986,278.99,154.7733,92.89,41.8325,124.3,182.06,47.87,62.61,229.87,31.43,56.0,49.925,36.64,115.53,115.98,7.05,47.315,134.05
2020-03-06 15:29:00+00:00,283.605,87.77,80.55,175.43,329.57,105.09,155.65,39.73,190.06,37.79,56.89,207.325,240.12,1872.7992,277.04,58.86,264.57,106.21,256.47,25.37,236.47,313.18,37.635,1587.45,444.157,59.21,203.405,37.105,60.265,119.52,140.75,155.6599,488.35,192.3,71.06,39.69,214.0,81.16,44.7985,305.08,160.35,39.04,67.24,57.35,63.37,94.03,85.03,45.43,160.49,145.66,112.83,97.49,106.1,190.175,39.92,61.36,54.12,44.53,6.45,177.4029,125.46,28.48,159.7,29.18,9.31,79.7429,28.54,1269.5699,1265.15,190.44,12.895,224.0,161.505,21.05,358.73,125.4,92.84,270.4,54.88,271.41,543.6734,162.56,139.82,106.59,25.8439,144.1,54.25,138.77,373.58,103.06,215.53,71.05,281.33,108.69,193.91,55.01,97.53,38.52,103.79,152.94,41.45,38.435,81.05,41.36,158.1888,50.5,266.19,362.38,86.56,322.45,171.95,260.01,46.695,26.525,135.15,34.43,119.53,78.84,85.5,112.57,68.74,68.27,108.595,76.23,204.39,178.94,74.3,33.62,531.465,23.56,65.58,116.88,265.95,292.14,177.055,184.13,36.32,104.1,57.46,305.03,695.6,32.98,110.87,278.7532,154.69,92.75,41.71,123.96,181.5399,48.26,62.44,229.28,31.67,55.89,49.77,36.56,115.28,115.74,7.03,47.2446,133.95
2020-03-06 15:30:00+00:00,283.68,87.78,80.61,175.46,329.7719,105.09,155.6,39.74,190.095,37.785,56.87,207.37,240.165,1873.99,276.8,58.83,264.81,106.16,256.19,25.365,236.26,313.23,37.66,1587.5601,444.29,59.225,203.39,37.115,60.22,119.62,140.79,155.8,488.33,192.1799,71.08,39.69,213.9,81.155,44.73,305.25,160.42,39.045,67.26,57.31,63.38,93.99,85.02,45.42,160.65,145.9,112.88,97.48,106.06,190.3685,39.905,61.41,53.94,44.535,6.44,177.43,125.39,28.45,159.61,29.17,9.335,79.71,28.555,1269.52,1264.605,190.44,12.91,223.79,161.52,21.04,358.49,125.4,92.79,270.55,54.885,271.33,543.75,162.61,139.875,106.7,25.85,144.11,54.275,138.57,373.54,103.09,215.55,71.09,281.515,108.735,194.02,55.03,97.62,38.52,103.85,152.94,41.475,38.365,81.06,41.345,158.16,50.48,266.53,362.35,86.58,322.86,171.94,260.03,46.66,26.465,135.2,34.41,119.63,78.91,85.545,112.5969,68.705,68.23,108.57,76.179,204.32,179.08,74.28,33.565,532.21,23.535,65.63,116.94,265.9998,292.18,177.18,184.34,36.3261,104.12,57.46,305.42,695.88,32.99,110.82,278.86,154.61,92.76,41.71,123.98,181.41,48.49,62.44,229.5,31.58,55.9,49.8,36.5,115.32,115.84,7.029,47.22,134.08
2020-03-06 15:31:00+00:00,284.94,88.08,80.92,176.13,331.02,105.63,156.19,39.9,190.5,37.91,57.14,208.11,240.9554,1880.1,278.44,59.07,266.0,106.76,257.45,25.49,237.14,313.99,37.81,1589.76,445.055,59.43,204.12,37.26,60.53,120.12,141.21,156.32,489.245,193.38,71.28,39.81,214.64,81.54,44.9,306.5,161.04,39.25,67.5,57.51,63.665,94.46,85.3,45.615,161.22,146.33,113.32,97.78,106.47,190.835,39.96,61.61,54.12,44.7,6.47,178.12,126.0,28.5,160.23,29.12,9.345,79.98,28.605,1272.3,1269.26,191.18,12.95,224.67,162.18,21.11,360.17,125.85,93.11,271.295,55.13,272.44,544.545,163.18,140.43,107.18,25.93,144.64,54.43,139.13,374.56,103.55,216.42,71.4,282.78,109.16,194.79,55.21,97.96,38.72,104.24,153.28,41.6,38.62,81.4,41.53,158.82,50.76,267.02,363.5,87.01,323.455,172.58,261.53,46.86,26.55,135.62,34.53,120.03,79.12,85.81,113.18,69.07,68.56,109.02,76.5,205.18,179.755,74.6099,33.82,532.37,23.64,65.82,117.16,267.13,293.42,177.55,185.32,36.45,104.49,57.71,306.54,699.01,33.095,111.39,280.25,155.12,93.16,41.9101,124.49,182.01,48.57,62.84,230.25,31.11,56.07,49.965,36.74,115.74,116.25,7.05,47.385,134.615
2020-03-06 15:32:00+00:00,285.22,88.18,80.98,176.4,331.64,105.73,156.33,39.92,190.75,37.88,57.18,208.34,241.43,1880.9301,278.16,59.18,266.405,106.635,257.55,25.4928,237.21,314.5,37.825,1588.01,445.0,59.52,203.9442,37.275,60.55,120.12,141.48,156.52,490.285,192.645,71.34,39.85,214.795,81.51,44.97,306.61,161.38,39.29,67.49,57.57,63.61,94.54,85.47,45.59,161.4,146.49,113.3,97.84,106.6,191.2,39.975,61.605,54.4,44.75,6.455,178.32,126.053,28.515,160.315,29.245,9.33,80.11,28.56,1275.495,1271.7,191.18,12.965,224.865,162.28,21.18,361.4096,125.97,93.19,271.74,55.19,272.96,545.45,163.23,140.44,107.29,25.975,144.75,54.435,139.23,375.13,103.79,216.97,71.47,282.93,109.23,194.73,55.32,97.95,38.72,104.21,153.195,41.65,38.64,81.44,41.53,159.02,50.83,267.5,363.99,87.035,323.76,172.45,261.534,46.95,26.575,135.81,34.57,120.08,79.2,85.89,113.18,69.1,68.59,109.1,76.575,205.4,179.865,74.64,33.8065,534.41,23.675,65.87,117.5,267.21,293.6,177.73,185.26,36.5686,104.54,57.75,306.8,697.5398,33.09,111.58,279.89,154.89,93.17,41.91,124.63,182.2888,48.57,62.92,230.22,31.13,56.1632,49.995,36.745,115.92,116.25,7.055,47.45,134.68
